2340,36.85,3.35,10.00%,10.00
5243,73.70,6.70,10.00%,10.00
5344,22.55,2.05,10.00%,10.00
6261,104.50,9.50,10.00%,10.00
8436,330.00,30.00,10.00%,10.00
6533,627.00,57.00,10.00%,10.00
6287,15.95,1.45,10.00%,10.00
6164,15.95,1.45,10.00%,10.00
2491,41.80,3.80,10.00%,10.00
6158,33.55,3.05,10.00%,10.00
6168,35.25,3.20,9.98%,9.98
2399,25.90,2.35,9.98%,9.98
4760,154.50,14.00,9.96%,9.96
3339,28.15,2.55,9.96%,9.96
6104,132.50,12.00,9.96%,9.96
5299,265.00,24.00,9.96%,9.96
6154,22.65,2.05,9.95%,9.95
3556,110.50,10.00,9.95%,9.95
3691,221.00,20.00,9.95%,9.95
3663,28.75,2.60,9.94%,9.94
3149,47.60,4.30,9.93%,9.93
4919,155.00,14.00,9.93%,9.93
2328,44.90,4.05,9.91%,9.91
3031,25.50,2.30,9.91%,9.91
3232,22.75,2.05,9.90%,9.90
6143,56.60,5.10,9.90%,9.90
8016,366.50,33.00,9.90%,9.90
3437,33.35,3.00,9.88%,9.88
8289,28.35,2.55,9.88%,9.88
8215,36.70,3.30,9.88%,9.88
