6104,132.50,12.00,9.96%,101.37
6287,15.95,1.45,10.00%,99.13
4919,155.00,14.00,9.93%,82.57
6226,17.05,0.00,0.00%,79.47
6727,119.50,0.50,0.42%,78.62
8476,38.15,-0.45,-1.17%,74.20
6509,62.20,0.50,0.81%,73.74
9962,23.05,-2.55,-9.96%,73.31
2007,29.45,0.00,0.00%,70.72
1795,153.00,7.00,4.79%,70.37
4945,86.50,1.50,1.76%,68.29
6243,26.90,0.90,3.46%,67.60
5351,48.90,3.40,7.47%,67.18
8261,128.50,4.00,3.21%,65.81
2491,41.80,3.80,10.00%,64.57
3372,31.90,1.50,4.93%,63.17
3556,110.50,10.00,9.95%,62.50
2486,60.00,-2.60,-4.15%,62.38
8054,71.00,3.90,5.81%,61.55
6229,52.10,1.80,3.58%,61.05
3588,133.50,0.50,0.38%,59.50
3035,121.50,9.00,8.00%,59.24
2358,23.75,0.50,2.15%,58.86
3141,185.00,16.50,9.79%,58.80
6573,31.00,-1.00,-3.13%,57.36
2025,6.70,-0.20,-2.90%,56.18
2032,38.40,-0.70,-1.79%,55.91
8255,241.50,-3.50,-1.43%,55.60
5299,265.00,24.00,9.96%,54.52
6642,111.50,8.00,7.73%,53.37
