6226,17.05,0.00,0.00%,45.73
6568,200.50,18.00,9.86%,39.72
3066,17.90,1.60,9.82%,34.59
6525,122.50,11.00,9.87%,33.88
4945,86.50,1.50,1.76%,31.46
5351,48.90,3.40,7.47%,29.88
6164,15.95,1.45,10.00%,29.67
8054,71.00,3.90,5.81%,27.93
8261,128.50,4.00,3.21%,27.86
3556,110.50,10.00,9.95%,26.58
6243,26.90,0.90,3.46%,26.29
3141,185.00,16.50,9.79%,26.28
5321,44.40,-0.60,-1.33%,25.96
3221,35.50,0.70,2.01%,24.56
8215,36.70,3.30,9.88%,24.01
2491,41.80,3.80,10.00%,23.49
2928,31.60,1.20,3.95%,23.44
4760,154.50,14.00,9.96%,23.11
6287,15.95,1.45,10.00%,22.69
6290,82.20,5.20,6.75%,22.14
3545,276.00,5.50,2.03%,22.12
8436,330.00,30.00,10.00%,22.00
3031,25.50,2.30,9.91%,21.43
3167,80.00,3.00,3.90%,21.03
6642,111.50,8.00,7.73%,20.54
6154,22.65,2.05,9.95%,19.53
2401,46.50,1.60,3.56%,19.38
3587,161.50,14.50,9.86%,19.19
3526,206.50,18.50,9.84%,19.02
6104,132.50,12.00,9.96%,18.83
