6104,132.50,12.00,9.96%,79.05
6226,17.05,0.00,0.00%,77.05
2491,41.80,3.80,10.00%,61.39
6727,119.50,0.50,0.42%,59.12
1742,22.60,0.00,0.00%,50.67
4945,86.50,1.50,1.76%,49.65
6568,200.50,18.00,9.86%,47.43
5351,48.90,3.40,7.47%,46.41
3066,17.90,1.60,9.82%,45.53
5340,48.45,0.10,0.21%,43.77
3556,110.50,10.00,9.95%,43.13
6525,122.50,11.00,9.87%,42.94
6243,26.90,0.90,3.46%,41.58
6229,52.10,1.80,3.58%,40.81
8261,128.50,4.00,3.21%,39.52
5321,44.40,-0.60,-1.33%,38.75
4919,155.00,14.00,9.93%,38.39
5905,19.30,0.20,1.05%,37.86
8476,38.15,-0.45,-1.17%,35.77
8215,36.70,3.30,9.88%,34.94
8054,71.00,3.90,5.81%,34.72
8099,39.70,2.80,7.59%,34.58
5299,265.00,24.00,9.96%,34.52
3221,35.50,0.70,2.01%,31.48
5344,22.55,2.05,10.00%,29.97
2338,111.50,10.00,9.85%,29.50
8289,28.35,2.55,9.88%,28.86
6594,57.50,1.60,2.86%,28.78
4760,154.50,14.00,9.96%,28.22
4934,30.60,-0.70,-2.24%,27.77
