2614,55.60,0.20,0.36%,135.59
6104,132.50,12.00,9.96%,114.75
6287,15.95,1.45,10.00%,109.87
9962,23.05,-2.55,-9.96%,107.66
3141,185.00,16.50,9.79%,107.17
2007,29.45,0.00,0.00%,105.94
2486,60.00,-2.60,-4.15%,105.83
8255,241.50,-3.50,-1.43%,105.29
2481,115.50,5.50,5.00%,104.42
6509,62.20,0.50,0.81%,99.04
2032,38.40,-0.70,-1.79%,95.97
6756,479.50,14.00,3.01%,91.80
2030,43.80,-0.70,-1.57%,89.61
6170,42.95,-0.05,-0.12%,89.53
6226,17.05,0.00,0.00%,88.61
2611,33.30,1.85,5.88%,88.14
4919,155.00,14.00,9.93%,86.75
5351,48.90,3.40,7.47%,84.88
8476,38.15,-0.45,-1.17%,82.54
8261,128.50,4.00,3.21%,82.53
2476,61.70,3.70,6.38%,82.27
674191,370.00,1.50,0.41%,80.49
1795,153.00,7.00,4.79%,75.63
6727,119.50,0.50,0.42%,75.22
6642,111.50,8.00,7.73%,72.60
5475,41.80,-2.45,-5.54%,72.37
5299,265.00,24.00,9.96%,72.08
5285,132.00,2.50,1.93%,71.21
5464,36.60,0.25,0.69%,71.03
5425,84.50,-1.10,-1.29%,70.36
