6243,22.95,2.05,9.81%,32.66
5269,1820.00,80.00,4.60%,25.95
6187,157.50,9.00,6.06%,24.51
6727,84.60,2.00,2.42%,23.87
6531,740.00,1.00,0.14%,21.11
6223,153.00,8.00,5.52%,20.92
5299,216.00,5.00,2.37%,20.33
8476,30.70,-0.15,-0.49%,19.92
6104,84.30,7.60,9.91%,19.41
3264,55.90,3.80,7.29%,19.19
3707,99.60,9.00,9.93%,18.15
3591,28.15,2.55,9.96%,18.03
4919,124.50,1.50,1.22%,18.01
6202,124.50,3.50,2.89%,18.01
2482,14.15,1.25,9.69%,17.92
2314,59.50,2.50,4.39%,17.82
3680,308.00,28.00,10.00%,16.67
3535,18.70,1.70,10.00%,16.51
3178,85.00,3.90,4.81%,16.28
6716,194.00,-8.50,-4.20%,15.48
6485,145.50,-4.50,-3.00%,15.48
1785,52.10,3.00,6.11%,15.39
5340,38.20,1.15,3.10%,14.71
3532,218.50,-1.50,-0.68%,14.70
3580,65.00,-1.00,-1.52%,14.64
8024,30.85,2.15,7.49%,14.26
2483,26.80,1.30,5.10%,14.04
6229,38.30,-2.40,-5.90%,13.82
3528,59.40,5.40,10.00%,13.79
1569,29.45,2.50,9.28%,13.49
