2614,62.40,-6.90,-9.96%,118.95
6170,42.90,3.90,10.00%,84.98
6509,54.00,-2.10,-3.74%,73.08
6287,12.50,-0.90,-6.72%,70.07
2032,33.85,-3.30,-8.88%,69.25
5464,35.85,-3.95,-9.92%,69.10
8255,201.00,-17.50,-8.01%,65.98
6756,502.00,-15.00,-2.90%,65.95
2476,56.20,5.10,9.98%,61.96
2481,98.10,-10.90,-10.00%,60.82
3141,140.00,2.00,1.45%,59.45
9962,17.45,-0.50,-2.79%,58.64
3675,157.00,-3.00,-1.88%,58.43
3189,181.00,4.50,2.55%,56.71
6465,24.50,-2.45,-9.09%,56.05
2025,6.00,-0.66,-9.91%,55.84
4919,124.50,1.50,1.22%,55.82
5425,82.80,-7.20,-8.00%,55.35
2486,50.70,0.70,1.40%,53.87
674191,320.00,-20.50,-6.02%,53.11
5285,119.00,-1.50,-1.24%,52.76
3624,48.80,-2.20,-4.31%,52.74
3511,47.40,-2.40,-4.82%,52.66
5475,40.35,-3.40,-7.77%,52.26
2607,36.30,0.00,0.00%,51.88
3035,114.00,3.00,2.70%,51.80
1795,128.50,1.50,1.18%,51.14
2612,69.90,6.30,9.91%,50.70
6548,94.10,-1.90,-1.98%,50.32
2030,35.70,-3.95,-9.96%,50.00
