3383,5.61,0.51,10.00%,10.00
5351,35.75,3.25,10.00%,10.00
3680,308.00,28.00,10.00%,10.00
3528,59.40,5.40,10.00%,10.00
3535,18.70,1.70,10.00%,10.00
6170,42.90,3.90,10.00%,10.00
2476,56.20,5.10,9.98%,9.98
3591,28.15,2.55,9.96%,9.96
3438,91.80,8.30,9.94%,9.94
3707,99.60,9.00,9.93%,9.93
1783,40.95,3.70,9.93%,9.93
8081,260.50,23.50,9.92%,9.92
6104,84.30,7.60,9.91%,9.91
2062,35.50,3.20,9.91%,9.91
2612,69.90,6.30,9.91%,9.91
2358,20.60,1.85,9.87%,9.87
6243,22.95,2.05,9.81%,9.81
3527,151.50,13.50,9.78%,9.78
2482,14.15,1.25,9.69%,9.69
3522,12.50,1.10,9.65%,9.65
1569,29.45,2.50,9.28%,9.28
4934,25.60,2.05,8.70%,8.70
5443,48.15,3.75,8.45%,8.45
4927,65.40,4.70,7.74%,7.74
3048,39.20,2.75,7.54%,7.54
8024,30.85,2.15,7.49%,7.49
3264,55.90,3.80,7.29%,7.29
3354,16.95,1.15,7.28%,7.28
3587,141.00,9.00,6.82%,6.82
3016,85.70,5.20,6.46%,6.46
