2614,62.40,-6.90,-9.96%,262.79
2636,234.50,-17.50,-6.94%,107.52
6756,502.00,-15.00,-2.90%,99.21
3141,140.00,2.00,1.45%,89.19
2481,98.10,-10.90,-10.00%,88.65
674191,320.00,-20.50,-6.02%,83.91
8255,201.00,-17.50,-8.01%,79.94
6465,24.50,-2.45,-9.09%,78.18
6287,12.50,-0.90,-6.72%,78.06
6170,42.90,3.90,10.00%,76.89
6509,54.00,-2.10,-3.74%,73.35
2030,35.70,-3.95,-9.96%,71.63
5475,40.35,-3.40,-7.77%,70.97
2486,50.70,0.70,1.40%,69.00
5425,82.80,-7.20,-8.00%,66.27
2611,30.00,-2.60,-7.98%,66.20
8454,1620.00,10.00,0.62%,65.36
3189,181.00,4.50,2.55%,65.30
6573,28.10,-2.30,-7.57%,65.29
3035,114.00,3.00,2.70%,64.27
5464,35.85,-3.95,-9.92%,63.70
2641,32.05,-3.55,-9.97%,62.69
3530,213.00,-6.00,-2.74%,62.60
2032,33.85,-3.30,-8.88%,62.35
2607,36.30,0.00,0.00%,60.98
2615,253.50,-5.00,-1.93%,58.93
6672,176.00,1.50,0.86%,58.46
2612,69.90,6.30,9.91%,55.97
5285,119.00,-1.50,-1.24%,54.95
2314,59.50,2.50,4.39%,54.55
