6243,22.95,2.05,9.81%,37.01
6716,194.00,-8.50,-4.20%,34.26
2358,20.60,1.85,9.87%,31.63
3675,157.00,-3.00,-1.88%,30.83
4919,124.50,1.50,1.22%,30.37
8024,30.85,2.15,7.49%,29.08
6215,32.60,-3.30,-9.19%,28.09
8476,30.70,-0.15,-0.49%,27.92
3591,28.15,2.55,9.96%,27.38
5269,1820.00,80.00,4.60%,26.39
3122,47.40,-2.50,-5.01%,24.74
6168,28.70,0.40,1.41%,24.24
3035,114.00,3.00,2.70%,24.18
5299,216.00,5.00,2.37%,23.43
6727,84.60,2.00,2.42%,22.97
8110,23.40,-2.60,-10.00%,22.51
4952,70.00,-7.70,-9.91%,22.16
3528,59.40,5.40,10.00%,21.85
2314,59.50,2.50,4.39%,21.30
3383,5.61,0.51,10.00%,21.17
4989,52.90,-5.00,-8.64%,20.78
6104,84.30,7.60,9.91%,20.77
6187,157.50,9.00,6.06%,20.69
6756,502.00,-15.00,-2.90%,20.38
6202,124.50,3.50,2.89%,20.29
2369,25.30,-2.05,-7.50%,19.91
1795,128.50,1.50,1.18%,19.53
3438,91.80,8.30,9.94%,19.22
3264,55.90,3.80,7.29%,18.94
3527,151.50,13.50,9.78%,18.82
