2614,56.20,-6.20,-9.94%,211.36
2636,257.50,23.00,9.81%,107.66
3141,153.50,13.50,9.64%,104.94
6756,501.00,-1.00,-0.20%,103.25
8255,221.00,20.00,9.95%,99.61
6170,47.15,4.25,9.91%,97.95
674191,343.50,23.50,7.34%,92.98
6509,58.30,4.30,7.96%,89.29
2481,100.00,1.90,1.94%,89.04
2611,33.00,3.00,10.00%,86.97
3189,195.50,14.50,8.01%,80.18
5425,87.40,4.60,5.56%,79.47
5464,38.00,2.15,6.00%,79.25
2607,39.90,3.60,9.92%,75.77
2032,37.20,3.35,9.90%,75.47
2486,51.80,1.10,2.17%,74.41
2615,278.50,25.00,9.86%,74.06
2641,35.25,3.20,9.98%,73.65
3530,230.00,17.00,7.98%,72.93
2030,39.25,3.55,9.94%,71.77
2025,6.60,0.60,10.00%,70.10
9962,19.15,1.70,9.74%,68.72
6287,12.50,0.00,0.00%,67.79
6465,25.30,0.80,3.27%,67.55
2612,76.80,6.90,9.87%,67.17
6716,213.00,19.00,9.79%,64.48
3624,51.30,2.50,5.12%,63.12
5475,41.65,1.30,3.22%,62.38
6215,35.85,3.25,9.97%,62.22
3675,164.00,7.00,4.46%,61.58
