6727,93.00,8.40,9.93%,35.77
4919,130.00,5.50,4.42%,35.14
6716,213.00,19.00,9.79%,34.38
6215,35.85,3.25,9.97%,32.29
3122,51.50,4.10,8.65%,30.71
6243,22.60,-0.35,-1.53%,29.51
6104,92.70,8.40,9.96%,28.75
6229,42.10,3.80,9.92%,28.16
3707,107.00,7.40,7.43%,27.84
2314,62.00,2.50,4.20%,26.92
5299,225.50,9.50,4.40%,25.63
5340,42.00,3.80,9.95%,25.37
3527,155.50,4.00,2.64%,24.90
6170,47.15,4.25,9.91%,24.57
3675,164.00,7.00,4.46%,24.24
5344,19.25,1.75,10.00%,24.19
3591,27.50,-0.65,-2.31%,24.15
6187,159.00,1.50,0.95%,23.74
8024,30.15,-0.70,-2.27%,22.81
2358,21.10,0.50,2.43%,22.67
1795,127.50,-1.00,-0.78%,22.60
8289,24.80,2.15,9.49%,22.17
4952,71.40,1.40,2.00%,22.05
6531,768.00,28.00,3.78%,21.90
6168,29.35,0.65,2.26%,21.28
3383,6.17,0.56,9.98%,21.22
5269,1785.00,-35.00,-1.92%,21.02
4934,28.15,2.55,9.96%,20.82
8420,34.00,3.05,9.85%,20.78
6202,125.00,0.50,0.40%,20.77
