6226,17.05,1.55,10.00%,32.68
8261,124.50,8.00,6.87%,29.15
6568,182.50,16.50,9.94%,28.52
3221,34.80,1.70,5.14%,27.01
3545,270.50,24.50,9.96%,26.40
6525,111.50,4.50,4.21%,25.70
5351,45.50,-0.35,-0.76%,19.89
6164,14.50,1.30,9.85%,19.34
8476,38.60,3.50,9.97%,19.14
6469,237.50,21.50,9.95%,18.70
3167,77.00,7.00,10.00%,18.28
2387,59.10,3.60,6.49%,18.20
4956,31.15,2.80,9.88%,17.77
4945,85.00,1.10,1.31%,17.57
6290,77.00,1.20,1.58%,17.20
6642,103.50,9.40,9.99%,16.95
3141,168.50,9.00,5.64%,16.61
5321,45.00,2.40,5.63%,16.13
4760,140.50,6.50,4.85%,15.64
6196,128.00,11.50,9.87%,15.32
3031,23.20,2.10,9.95%,14.85
3591,28.85,2.60,9.90%,14.71
6287,14.50,1.00,7.41%,14.62
3041,32.75,0.60,1.87%,14.51
3527,173.50,15.50,9.81%,14.14
6706,196.50,17.50,9.78%,13.91
6732,755.00,35.00,4.86%,13.88
3006,197.00,0.50,0.25%,13.87
3092,68.20,-1.80,-2.57%,13.10
2338,101.50,5.80,6.06%,12.78
