6226,17.05,1.55,10.00%,10.00
3167,77.00,7.00,10.00%,10.00
2641,31.90,2.90,10.00%,10.00
6642,103.50,9.40,9.99%,9.99
5464,36.35,3.30,9.98%,9.98
8476,38.60,3.50,9.97%,9.97
2611,31.45,2.85,9.97%,9.97
3437,30.35,2.75,9.96%,9.96
2102,28.70,2.60,9.96%,9.96
3059,41.95,3.80,9.96%,9.96
3545,270.50,24.50,9.96%,9.96
6469,237.50,21.50,9.95%,9.95
3031,23.20,2.10,9.95%,9.95
6168,32.05,2.90,9.95%,9.95
6215,39.25,3.55,9.94%,9.94
6568,182.50,16.50,9.94%,9.94
1451,22.15,2.00,9.93%,9.93
3591,28.85,2.60,9.90%,9.90
8429,15.00,1.35,9.89%,9.89
2007,29.45,2.65,9.89%,9.89
3346,51.70,4.65,9.88%,9.88
4956,31.15,2.80,9.88%,9.88
9962,25.60,2.30,9.87%,9.87
3339,25.60,2.30,9.87%,9.87
6196,128.00,11.50,9.87%,9.87
6154,20.60,1.85,9.87%,9.87
6164,14.50,1.30,9.85%,9.85
2426,28.45,2.55,9.85%,9.85
1466,20.10,1.80,9.84%,9.84
2491,38.00,3.40,9.83%,9.83
