2614,55.40,0.80,1.47%,137.26
9962,25.60,2.30,9.87%,130.63
2486,62.60,-1.90,-2.95%,113.65
8255,245.00,-4.00,-1.61%,108.27
6509,61.70,-2.00,-3.14%,104.64
2007,29.45,2.65,9.89%,104.51
2032,39.10,0.80,2.09%,99.54
6287,14.50,1.00,7.41%,97.28
2030,44.50,2.70,6.46%,96.04
2481,110.00,-3.50,-3.08%,92.98
6104,120.50,-2.50,-2.03%,91.88
3141,168.50,9.00,5.64%,90.61
6170,43.00,-1.80,-4.02%,89.75
6226,17.05,1.55,10.00%,88.61
2611,31.45,2.85,9.97%,84.46
674191,368.50,5.50,1.52%,81.98
6756,465.50,-9.50,-2.00%,81.84
8476,38.60,3.50,9.97%,80.37
8261,124.50,8.00,6.87%,76.85
6727,119.00,-3.00,-2.46%,76.56
6573,32.00,-1.60,-4.76%,75.34
5425,85.60,-4.60,-5.10%,75.05
5351,45.50,-0.35,-0.76%,73.33
2025,6.90,0.18,2.68%,72.93
4919,141.00,-12.00,-7.84%,69.68
2476,58.00,-2.80,-4.61%,69.59
5464,36.35,3.30,9.98%,69.07
6215,39.25,3.55,9.94%,68.09
5285,129.50,-2.00,-1.52%,67.10
2636,210.00,-14.50,-6.46%,66.67
