6287,16.80,1.50,9.80%,128.57
2007,31.75,2.85,9.86%,118.21
9962,22.60,0.80,3.67%,103.60
6104,124.50,11.00,9.69%,98.56
6226,17.60,1.60,10.00%,94.48
674191,388.00,-7.00,-1.77%,89.27
2030,44.40,1.80,4.23%,87.74
2032,35.80,1.50,4.37%,79.09
5351,48.35,0.00,0.00%,79.07
8261,129.50,11.50,9.75%,78.62
6727,117.50,8.00,7.31%,78.57
1795,150.50,6.50,4.51%,76.39
8255,221.50,-8.00,-3.49%,75.74
6509,55.20,-1.80,-3.16%,72.77
3141,165.50,9.50,6.09%,71.50
6170,40.60,2.10,5.45%,71.15
2486,55.60,-1.00,-1.77%,68.23
4919,136.50,4.00,3.02%,67.48
2025,6.50,0.26,4.17%,66.67
8476,34.50,0.30,0.88%,65.07
2481,107.00,2.50,2.39%,64.11
3556,108.50,9.70,9.82%,63.65
3675,169.50,15.00,9.71%,62.98
5464,33.95,1.35,4.14%,62.83
6469,253.50,22.50,9.74%,62.72
2476,56.10,0.80,1.45%,61.67
3189,194.00,14.50,8.08%,59.02
1783,54.60,4.95,9.97%,58.95
3663,38.20,3.45,9.93%,58.51
5321,53.00,0.50,0.95%,58.21
