6226,17.60,1.60,10.00%,10.00
6531,715.00,65.00,10.00%,10.00
3031,27.50,2.50,10.00%,10.00
3221,37.40,3.40,10.00%,10.00
2606,67.20,6.10,9.98%,9.98
6143,65.00,5.90,9.98%,9.98
2615,248.00,22.50,9.98%,9.98
1783,54.60,4.95,9.97%,9.97
8406,243.00,22.00,9.95%,9.95
6525,121.50,11.00,9.95%,9.95
3114,31.50,2.85,9.95%,9.95
2024,25.45,2.30,9.94%,9.94
3663,38.20,3.45,9.93%,9.93
6485,149.50,13.50,9.93%,9.93
5269,2105.00,190.00,9.92%,9.92
6756,482.50,43.50,9.91%,9.91
2637,83.20,7.50,9.91%,9.91
5608,54.40,4.90,9.90%,9.90
2603,144.50,13.00,9.89%,9.89
3122,52.80,4.75,9.89%,9.89
3372,30.60,2.75,9.87%,9.87
2033,25.05,2.25,9.87%,9.87
2007,31.75,2.85,9.86%,9.86
3591,28.45,2.55,9.85%,9.85
6706,212.00,19.00,9.84%,9.84
8367,54.20,4.85,9.83%,9.83
3556,108.50,9.70,9.82%,9.82
2636,201.50,18.00,9.81%,9.81
6287,16.80,1.50,9.80%,9.80
3037,151.50,13.50,9.78%,9.78
