5321,53.00,0.50,0.95%,67.46
6226,17.60,1.60,10.00%,66.82
3663,38.20,3.45,9.93%,52.50
6568,205.00,-1.00,-0.49%,48.01
8215,38.10,1.30,3.53%,43.18
3556,108.50,9.70,9.82%,41.46
8261,129.50,11.50,9.75%,41.22
3221,37.40,3.40,10.00%,38.52
6525,121.50,11.00,9.95%,38.07
3031,27.50,2.50,10.00%,37.50
1783,54.60,4.95,9.97%,35.32
6287,16.80,1.50,9.80%,34.40
6104,124.50,11.00,9.69%,34.30
2007,31.75,2.85,9.86%,34.25
6143,65.00,5.90,9.98%,29.74
4945,76.80,3.30,4.49%,28.86
6469,253.50,22.50,9.74%,28.61
5351,48.35,0.00,0.00%,26.90
6727,117.50,8.00,7.31%,26.34
3114,31.50,2.85,9.95%,24.26
3021,24.60,-0.40,-1.60%,23.93
8436,331.50,-4.50,-1.34%,23.93
5905,18.50,0.00,0.00%,23.33
6164,14.90,0.30,2.05%,23.14
3545,275.00,14.00,5.36%,22.49
2928,31.55,-0.05,-0.16%,21.58
8222,16.95,1.00,6.27%,21.51
2491,33.90,0.00,0.00%,21.07
6732,786.00,49.00,6.65%,20.00
6538,132.00,11.50,9.54%,20.00
