6287,15.30,0.40,2.68%,81.93
6226,16.00,-1.05,-6.16%,72.60
6104,113.50,-12.50,-9.92%,69.91
5351,48.35,-5.35,-9.96%,67.30
4919,132.50,-14.50,-9.86%,65.01
5321,52.50,3.70,7.58%,62.54
6727,109.50,-1.00,-0.90%,60.32
8476,34.20,-3.80,-10.00%,58.33
8261,118.00,-13.00,-9.92%,53.45
6568,206.00,-1.50,-0.72%,52.03
3675,154.50,-1.50,-0.96%,50.73
3556,98.80,-5.20,-5.00%,49.70
6229,46.90,-5.20,-9.98%,48.42
4952,83.00,-2.00,-2.35%,46.64
5344,22.80,-2.00,-8.06%,45.22
3372,27.85,-2.15,-7.17%,44.68
5299,238.50,0.00,0.00%,44.11
8215,36.80,-1.95,-5.03%,43.85
5905,18.50,-0.25,-1.33%,42.86
6243,23.20,-1.85,-7.39%,42.77
4945,73.50,-7.50,-9.26%,42.72
5269,1915.00,55.00,2.96%,42.38
2358,21.85,-1.05,-4.59%,42.35
1795,144.00,-4.50,-3.03%,42.34
8289,27.45,1.65,6.40%,41.49
8054,60.10,-6.60,-9.90%,41.47
3527,160.50,2.50,1.58%,41.41
3588,118.50,-8.50,-6.69%,41.24
2486,56.60,1.10,1.98%,40.45
3663,34.75,3.15,9.97%,39.28
