5321,52.50,3.70,7.58%,64.58
6226,16.00,-1.05,-6.16%,58.42
6568,206.00,-1.50,-0.72%,52.59
8215,36.80,-1.95,-5.03%,41.15
3663,34.75,3.15,9.97%,39.84
5351,48.35,-5.35,-9.96%,35.24
6104,113.50,-12.50,-9.92%,34.64
2007,28.90,1.75,6.45%,34.42
3556,98.80,-5.20,-5.00%,32.62
8436,336.00,2.00,0.60%,31.76
6525,110.50,-12.00,-9.80%,31.39
3221,34.00,-1.15,-3.27%,30.52
5344,22.80,-2.00,-8.06%,30.29
6727,109.50,-1.00,-0.90%,29.43
5905,18.50,-0.25,-1.33%,28.47
8261,118.00,-13.00,-9.92%,28.26
3691,234.50,21.00,9.84%,26.76
6231,102.50,8.90,9.51%,26.54
4945,73.50,-7.50,-9.26%,26.07
3021,25.00,0.20,0.81%,25.94
2491,33.90,-3.75,-9.96%,25.56
6547,275.50,14.00,5.35%,25.51
6164,14.60,-1.60,-9.88%,25.32
9962,21.80,-0.70,-3.11%,24.93
2928,31.60,0.05,0.16%,24.90
3031,25.00,-1.80,-6.72%,23.76
674191,395.00,9.50,2.46%,23.44
6229,46.90,-5.20,-9.98%,22.45
6287,15.30,0.40,2.68%,22.40
1783,49.65,4.50,9.97%,21.25
