3663,34.75,3.15,9.97%,39.84
6568,206.00,-1.50,-0.72%,36.42
2928,31.60,0.05,0.16%,25.65
3021,25.00,0.20,0.81%,25.63
1783,49.65,4.50,9.97%,23.51
5321,52.50,3.70,7.58%,23.24
3031,25.00,-1.80,-6.72%,22.55
1451,24.60,1.30,5.58%,22.08
6164,14.60,-1.60,-9.88%,21.67
2465,67.20,-2.50,-3.59%,20.65
3054,24.50,2.20,9.87%,20.10
6287,15.30,0.40,2.68%,17.69
3167,75.10,1.10,1.49%,16.98
8222,15.95,1.00,6.69%,16.85
3691,234.50,21.00,9.84%,16.67
8215,36.80,-1.95,-5.03%,16.64
3545,261.00,-29.00,-10.00%,16.52
3357,177.00,8.50,5.04%,16.45
6143,59.10,-3.00,-4.83%,16.34
8436,336.00,2.00,0.60%,16.26
5351,48.35,-5.35,-9.96%,15.95
6158,34.50,1.40,4.23%,14.43
1517,30.35,-0.65,-2.10%,14.10
5289,236.00,0.50,0.21%,14.01
3114,28.65,2.35,8.94%,13.92
4960,12.50,0.50,4.17%,13.64
3526,196.50,9.50,5.08%,13.58
6226,16.00,-1.05,-6.16%,13.48
6525,110.50,-12.00,-9.80%,13.45
3066,15.30,-1.20,-7.27%,13.33
