2614,52.10,-0.40,-0.76%,158.56
9962,25.60,2.30,9.87%,128.57
8255,249.50,18.00,7.78%,121.39
6509,67.60,1.50,2.27%,119.12
674191,384.00,2.00,0.52%,108.13
6170,46.90,4.25,9.96%,100.97
6104,122.50,11.00,9.87%,98.86
2486,60.10,-1.30,-2.12%,97.05
2007,29.35,0.20,0.69%,96.98
2030,44.85,-4.15,-8.47%,95.00
6756,483.50,0.00,0.00%,94.96
2032,39.55,-2.75,-6.50%,94.49
4919,147.50,13.00,9.67%,91.56
2481,103.50,-5.00,-4.61%,88.87
2025,7.40,0.10,1.37%,85.00
6727,116.50,10.50,9.91%,81.18
2476,61.10,0.30,0.49%,78.92
5475,50.80,3.20,6.72%,77.62
5425,87.00,-3.40,-3.76%,76.83
2611,30.55,-1.35,-4.23%,74.57
3122,61.70,3.90,6.75%,73.56
1795,154.50,14.00,9.96%,70.71
6573,31.40,-1.45,-4.41%,70.65
5227,29.50,2.65,9.87%,69.79
4739,131.50,11.00,9.13%,69.37
3707,117.00,10.50,9.86%,68.59
2358,23.50,0.50,2.17%,68.46
5299,250.00,19.00,8.23%,67.22
4952,88.70,1.70,1.95%,66.42
3624,51.80,1.00,1.97%,64.97
