6226,15.50,1.40,9.93%,46.92
4945,83.90,4.40,5.53%,40.77
5321,42.60,0.00,0.00%,34.60
3556,102.00,2.30,2.31%,32.99
6104,123.00,0.50,0.41%,32.69
6727,122.00,5.50,4.72%,31.18
8215,34.70,3.15,9.98%,30.40
5905,19.30,1.25,6.93%,28.67
8261,116.50,10.50,9.91%,27.04
8054,68.30,1.20,1.79%,26.72
6229,52.80,3.00,6.02%,25.42
2241,73.90,5.90,8.68%,24.62
2486,64.50,4.40,7.32%,24.52
4952,88.50,-0.20,-0.23%,23.95
6243,28.00,2.30,8.95%,23.89
2491,34.60,-0.90,-2.54%,23.57
6142,14.85,0.00,0.00%,23.24
3221,33.10,3.00,9.97%,22.59
5258,26.30,-0.15,-0.57%,22.33
6494,172.00,6.50,3.93%,21.99
9962,23.30,-2.30,-8.98%,21.67
6594,54.00,0.10,0.19%,21.62
6525,107.00,9.60,9.86%,21.59
3438,109.50,0.50,0.46%,20.99
5302,18.60,0.60,3.33%,20.39
5351,45.85,4.15,9.95%,20.34
2438,12.15,-0.90,-6.90%,20.30
1565,413.00,5.50,1.35%,20.06
6568,166.00,15.00,9.93%,19.86
3016,101.00,0.50,0.50%,19.53
