6226,15.50,1.40,9.93%,32.48
6243,28.00,2.30,8.95%,31.46
4945,83.90,4.40,5.53%,27.51
8054,68.30,1.20,1.79%,23.06
5351,45.85,4.15,9.95%,21.78
5321,42.60,0.00,0.00%,20.85
6134,21.75,1.95,9.85%,19.83
6727,122.00,5.50,4.72%,18.45
6651,148.00,12.50,9.23%,17.93
5302,18.60,0.60,3.33%,17.72
5905,19.30,1.25,6.93%,17.68
2241,73.90,5.90,8.68%,17.49
8215,34.70,3.15,9.98%,17.26
6525,107.00,9.60,9.86%,16.94
3556,102.00,2.30,2.31%,16.84
3221,33.10,3.00,9.97%,16.14
3588,133.50,-1.50,-1.11%,16.09
8261,116.50,10.50,9.91%,15.92
6568,166.00,15.00,9.93%,15.68
2401,44.70,0.80,1.82%,14.76
4919,153.00,5.50,3.73%,14.18
3006,196.50,17.50,9.78%,13.91
8431,81.50,3.40,4.35%,13.51
2481,113.50,10.00,9.66%,13.50
6290,75.80,3.60,4.99%,12.63
3092,70.00,3.70,5.58%,12.54
3202,14.95,-0.70,-4.47%,12.41
2351,159.00,13.50,9.28%,12.37
3189,209.50,19.00,9.97%,12.33
3016,101.00,0.50,0.50%,10.99
