6287,17.00,0.20,1.19%,120.78
2007,31.65,-0.10,-0.31%,120.56
6226,19.25,1.65,9.38%,113.65
6104,133.00,8.50,6.83%,110.44
9962,22.50,-0.10,-0.44%,104.55
2030,43.45,-0.95,-2.14%,90.57
5351,49.30,0.95,1.96%,83.96
674191,375.00,-13.00,-3.35%,82.48
6727,116.50,-1.00,-0.85%,82.03
2025,6.75,0.25,3.85%,77.63
2032,34.80,-1.00,-2.79%,76.70
2486,56.40,0.80,1.44%,73.54
1795,146.50,-4.00,-2.66%,73.12
3556,113.50,5.00,4.61%,69.91
4919,135.00,-1.50,-1.10%,69.60
2358,24.85,2.00,8.75%,68.47
3663,40.60,2.40,6.28%,68.46
8255,209.50,-12.00,-5.42%,68.20
8261,122.50,-7.00,-5.41%,66.21
3031,30.20,2.70,9.82%,65.73
5321,53.60,0.60,1.13%,64.92
4529,12.00,1.00,9.09%,64.16
6509,53.10,-2.10,-3.80%,64.14
6170,38.65,-1.95,-4.80%,63.92
8215,41.00,2.90,7.61%,63.39
1783,56.10,1.50,2.75%,60.29
3372,30.60,0.00,0.00%,59.79
3141,160.50,-5.00,-3.02%,59.70
6229,49.00,-1.00,-2.00%,58.32
8289,29.15,-0.05,-0.17%,56.30
