6104,126.00,-6.50,-4.91%,91.20
5351,53.70,4.80,9.82%,87.76
6226,17.05,0.00,0.00%,84.13
4919,147.00,-8.00,-5.16%,81.26
6287,14.90,-1.05,-6.58%,75.29
8476,38.00,-0.15,-0.39%,75.12
8261,131.00,2.50,1.95%,73.28
6229,52.10,0.00,0.00%,65.92
6727,110.50,-9.00,-7.53%,65.42
5344,24.80,2.25,9.98%,62.09
6243,25.05,-1.85,-6.88%,58.04
4945,81.00,-5.50,-6.36%,57.28
3556,104.00,-6.50,-5.88%,56.63
3372,30.00,-1.90,-5.96%,56.25
8054,67.20,-3.80,-5.35%,55.92
3035,116.50,-4.00,-3.32%,55.59
3588,127.00,-6.50,-4.87%,54.69
9962,22.50,-0.55,-2.39%,54.11
1795,148.50,-4.50,-2.94%,53.75
5321,48.80,4.40,9.91%,53.70
2358,22.90,-0.85,-3.58%,53.18
6568,207.50,7.00,3.49%,53.14
2491,37.65,-4.15,-9.93%,53.05
6525,122.50,0.00,0.00%,52.36
3675,156.00,-13.00,-7.69%,52.20
2486,55.50,-4.50,-7.50%,51.43
4952,85.00,-2.60,-2.97%,50.98
8215,38.75,2.05,5.59%,49.47
6573,28.50,-2.50,-8.06%,47.67
5905,18.75,-0.55,-2.85%,47.64
