3296,24.75,2.25,10.00%,10.00
4931,24.75,2.25,10.00%,10.00
2009,59.40,5.40,10.00%,10.00
3021,24.80,2.25,9.98%,9.98
5344,24.80,2.25,9.98%,9.98
2465,69.70,6.30,9.94%,9.94
6643,443.00,40.00,9.93%,9.93
3663,31.60,2.85,9.91%,9.91
5321,48.80,4.40,9.91%,9.91
8367,53.30,4.80,9.90%,9.90
5351,53.70,4.80,9.82%,9.82
6143,62.10,5.50,9.72%,9.72
6538,125.00,11.00,9.65%,9.65
3491,72.00,5.80,8.76%,8.76
2379,613.00,46.00,8.11%,8.11
6706,207.00,13.00,6.70%,6.70
2015,87.00,5.40,6.62%,6.62
3034,522.00,30.00,6.10%,6.10
6603,17.70,1.00,5.99%,5.99
6282,28.30,1.50,5.60%,5.60
8215,38.75,2.05,5.59%,5.59
6138,193.00,9.50,5.18%,5.18
8040,74.00,3.60,5.11%,5.11
3031,26.80,1.30,5.10%,5.10
3545,290.00,14.00,5.07%,5.07
1783,45.15,2.05,4.76%,4.76
8477,42.65,1.90,4.66%,4.66
2359,18.10,0.80,4.62%,4.62
8016,382.00,15.50,4.23%,4.23
674191,385.50,15.50,4.19%,4.19
