5351,53.70,4.80,9.82%,65.23
6104,126.00,-6.50,-4.91%,64.28
6226,17.05,0.00,0.00%,61.61
6568,207.50,7.00,3.49%,53.14
5321,48.80,4.40,9.91%,51.08
5344,24.80,2.25,9.98%,47.62
6525,122.50,0.00,0.00%,45.83
8261,131.00,2.50,1.95%,44.75
8215,38.75,2.05,5.59%,41.46
3556,104.00,-6.50,-5.88%,39.04
3545,290.00,14.00,5.07%,38.10
3066,16.50,-1.40,-7.82%,38.08
4945,81.00,-5.50,-6.36%,37.99
6164,16.20,0.25,1.57%,37.29
5905,18.75,-0.55,-2.85%,36.86
3221,35.15,-0.35,-0.99%,35.19
1742,22.10,-0.50,-2.21%,33.94
6727,110.50,-9.00,-7.53%,33.78
3031,26.80,1.30,5.10%,33.67
2491,37.65,-4.15,-9.93%,32.34
8016,382.00,15.50,4.23%,31.25
8436,334.00,4.00,1.21%,31.24
5340,48.15,-0.30,-0.62%,29.96
6229,52.10,0.00,0.00%,28.01
8099,37.95,-1.75,-4.41%,27.99
6143,62.10,5.50,9.72%,25.96
9962,22.50,-0.55,-2.39%,25.35
2928,31.55,-0.05,-0.16%,24.70
6547,261.50,-17.00,-6.10%,24.52
3663,31.60,2.85,9.91%,23.92
