6568,207.50,7.00,3.49%,46.13
5351,53.70,4.80,9.82%,41.50
6525,122.50,0.00,0.00%,38.11
8261,131.00,2.50,1.95%,35.89
3545,290.00,14.00,5.07%,35.51
6164,16.20,0.25,1.57%,33.33
6226,17.05,0.00,0.00%,32.68
3031,26.80,1.30,5.10%,32.67
3221,35.15,-0.35,-0.99%,28.28
8215,38.75,2.05,5.59%,28.19
8016,382.00,15.50,4.23%,26.07
2928,31.55,-0.05,-0.16%,25.95
5321,48.80,4.40,9.91%,25.94
3663,31.60,2.85,9.91%,24.90
3066,16.50,-1.40,-7.82%,23.13
3021,24.80,2.25,9.98%,22.77
6143,62.10,5.50,9.72%,20.35
6706,207.00,13.00,6.70%,20.00
8367,53.30,4.80,9.90%,18.71
8436,334.00,4.00,1.21%,18.02
6287,14.90,-1.05,-6.58%,17.79
6732,780.00,8.00,1.04%,17.65
8476,38.00,-0.15,-0.39%,17.28
6290,77.00,-5.20,-6.33%,17.20
3147,61.40,2.40,4.07%,16.61
6642,101.50,-8.00,-7.31%,16.57
2465,69.70,6.30,9.94%,15.78
4760,140.50,-14.00,-9.06%,15.64
3141,167.00,-18.00,-9.73%,15.57
6469,231.00,2.50,1.09%,15.45
