2614,55.60,5.00,9.88%,218.62
674191,402.50,36.50,9.97%,140.30
6509,65.00,5.90,9.98%,108.33
8255,228.50,5.00,2.24%,107.31
2486,59.20,5.30,9.83%,106.99
2032,41.30,3.75,9.99%,100.00
2611,34.55,-0.80,-2.26%,96.87
6170,44.65,1.00,2.29%,90.54
9962,21.20,1.90,9.84%,88.44
6756,468.00,-24.50,-4.97%,88.33
6573,33.70,2.00,6.31%,87.74
6104,111.50,10.00,9.85%,85.22
2481,100.00,-2.50,-2.44%,85.19
2030,44.60,4.05,9.99%,85.06
2615,286.00,0.00,0.00%,83.92
2607,41.60,-0.40,-0.95%,82.86
2025,7.26,0.66,10.00%,82.41
3141,146.50,-9.50,-6.09%,81.76
5475,47.30,4.30,10.00%,80.19
6287,13.00,0.00,0.00%,78.33
2641,33.80,-1.00,-2.87%,77.43
2069,45.00,4.05,9.89%,77.17
2636,235.00,-9.00,-3.69%,76.69
3609,54.50,-2.50,-4.39%,76.66
2476,60.60,-0.40,-0.66%,75.65
2007,26.50,2.40,9.96%,75.50
5425,85.10,1.50,1.79%,74.74
2023,40.70,3.45,9.26%,73.19
5464,36.60,0.55,1.53%,73.05
6716,223.00,8.50,3.96%,70.88
