2032,41.30,3.75,9.99%,117.94
2025,7.26,0.66,10.00%,101.67
2030,44.60,4.05,9.99%,100.45
9962,21.20,1.90,9.84%,100.00
6509,65.00,5.90,9.98%,97.27
2007,26.50,2.40,9.96%,91.34
6170,44.65,1.00,2.29%,88.99
2486,59.20,5.30,9.83%,85.58
2023,40.70,3.45,9.26%,84.16
8255,228.50,5.00,2.24%,80.58
5464,36.60,0.55,1.53%,80.30
6104,111.50,10.00,9.85%,79.84
1795,147.50,13.00,9.67%,79.16
674191,402.50,36.50,9.97%,78.10
6573,33.70,2.00,6.31%,76.90
2024,29.35,2.65,9.93%,75.22
6287,13.00,0.00,0.00%,74.50
2069,45.00,4.05,9.89%,73.75
2476,60.60,-0.40,-0.66%,73.14
5014,28.95,2.60,9.87%,72.84
2022,25.40,2.30,9.96%,71.62
2358,24.25,2.20,9.98%,71.38
4919,134.00,-3.00,-2.19%,67.71
911622,9.63,0.87,9.93%,65.46
3675,165.00,5.00,3.13%,65.33
6229,49.20,2.90,6.26%,65.10
6727,103.00,9.10,9.69%,64.80
3511,49.90,-0.90,-1.77%,64.14
6716,223.00,8.50,3.96%,63.97
8476,34.00,3.05,9.85%,62.29
