4919,137.00,7.00,5.38%,59.30
6716,214.50,1.50,0.70%,55.43
6573,31.70,1.60,5.32%,49.88
6215,36.70,0.85,2.37%,48.58
2358,22.05,0.95,4.50%,47.49
6229,46.30,4.20,9.98%,45.83
3675,160.00,-4.00,-2.44%,45.45
3372,27.75,-0.25,-0.89%,45.29
6287,13.00,0.50,4.00%,44.44
1742,21.90,1.95,9.77%,42.67
8476,30.95,1.25,4.21%,42.63
3189,193.00,-2.50,-1.28%,41.39
8024,33.15,3.00,9.95%,41.36
6104,101.50,8.80,9.49%,40.97
3383,6.37,0.20,3.24%,40.93
3035,109.00,0.00,0.00%,40.28
3707,111.00,4.00,3.74%,40.15
4952,78.50,7.10,9.94%,39.68
2476,61.00,5.50,9.91%,38.64
3122,51.50,0.00,0.00%,38.07
6202,137.50,12.50,10.00%,37.91
3588,120.00,1.50,1.27%,37.61
5340,46.20,4.20,10.00%,36.28
6243,21.80,-0.80,-3.54%,35.40
5227,24.75,-0.75,-2.94%,34.51
6727,93.90,0.90,0.97%,34.14
5013,46.70,2.10,4.71%,33.62
3511,50.80,3.00,6.28%,33.51
2369,26.45,0.25,0.95%,33.25
5344,20.90,1.65,8.57%,33.12
